iter	Logloss
1514	0.369517843
1515	0.3695122729
1516	0.3695083147
1517	0.3695053757
1518	0.3695036129
1519	0.3695003107
1520	0.3694997543
1521	0.3694974165
1522	0.3694957497
1523	0.3694928712
1524	0.3694914536
1525	0.3694888037
1526	0.3694877086
1527	0.3694837359
1528	0.3694773265
1529	0.3694703218
1530	0.3694680953
1531	0.3694666783
1532	0.3694642821
1533	0.3694590156
1534	0.3694580772
1535	0.3694559234
1536	0.3694526757
1537	0.3694469077
1538	0.3694444055
1539	0.3694437894
1540	0.3694404151
1541	0.3694350251
1542	0.3694320963
1543	0.3694280685
1544	0.3694271519
1545	0.3694249208
1546	0.3694222162
1547	0.3694205116
1548	0.3694123263
1549	0.3694094042
1550	0.3694063045
1551	0.3694025662
1552	0.3694006322
1553	0.3693982701
1554	0.3693969053
1555	0.3693956383
1556	0.3693944693
1557	0.3693928228
1558	0.369390863
1559	0.3693848797
1560	0.3693806761
1561	0.3693792139
1562	0.3693766727
1563	0.3693723994
1564	0.3693673374
1565	0.3693657761
1566	0.3693621782
1567	0.3693602238
1568	0.3693582478
1569	0.3693565647
1570	0.3693551086
1571	0.3693539889
1572	0.3693508383
1573	0.3693430028
1574	0.3693412787
1575	0.369339277
1576	0.3693354091
1577	0.3693325039
1578	0.3693316434
1579	0.369328949
1580	0.3693276585
1581	0.3693227097
1582	0.3693159636
1583	0.3693136213
1584	0.3693115469
1585	0.3693106116
1586	0.3693031003
1587	0.3693003233
1588	0.3692982931
1589	0.3692960849
1590	0.3692921328
1591	0.3692879577
1592	0.3692847911
1593	0.3692815865
1594	0.3692804717
1595	0.3692800724
1596	0.3692762979
1597	0.3692750701
1598	0.3692730522
1599	0.3692632363
1600	0.3692596996
1601	0.3692587125
1602	0.36925568
1603	0.3692549504
1604	0.3692531817
1605	0.3692524307
1606	0.3692499782
1607	0.3692485438
1608	0.3692468673
1609	0.369243782
1610	0.3692416946
1611	0.3692352397
1612	0.3692291062
1613	0.3692275633
1614	0.3692249892
1615	0.36922365
1616	0.3692213094
1617	0.3692192733
1618	0.3692178745
1619	0.3692163747
1620	0.3692148783
1621	0.3692047673
1622	0.3692018617
1623	0.369199157
1624	0.369198774
1625	0.3691981917
1626	0.3691960557
1627	0.3691883964
1628	0.3691786559
1629	0.3691768014
1630	0.3691743355
1631	0.3691686826
1632	0.3691658388
1633	0.3691655692
1634	0.3691647904
1635	0.3691622558
1636	0.3691610968
1637	0.3691581391
1638	0.3691571213
1639	0.3691531233
1640	0.3691514155
1641	0.369148218
1642	0.3691450663
1643	0.3691386626
1644	0.3691354454
1645	0.3691345793
1646	0.3691295887
1647	0.3691270723
1648	0.3691263306
1649	0.3691187064
1650	0.3691179007
1651	0.3691148336
1652	0.36910878
1653	0.3691059911
1654	0.3691044995
1655	0.3691027097
1656	0.3690978955
1657	0.3690949282
1658	0.3690932173
1659	0.3690909954
1660	0.3690888533
1661	0.3690868079
1662	0.3690838648
1663	0.3690812529
1664	0.3690769506
1665	0.3690727068
1666	0.3690714049
1667	0.3690692269
1668	0.3690653085
1669	0.3690617229
1670	0.3690586181
1671	0.3690567939
1672	0.3690546491
1673	0.3690528343
1674	0.3690520766
1675	0.3690501359
1676	0.3690493093
1677	0.3690467402
1678	0.3690457181
1679	0.3690450451
1680	0.3690443038
1681	0.369036324
1682	0.3690350724
1683	0.3690340743
1684	0.3690309424
1685	0.3690247404
1686	0.3690231976
1687	0.3690223352
1688	0.3690198489
1689	0.3690186689
1690	0.3690149453
1691	0.3690118794
1692	0.3690108328
1693	0.3690089622
1694	0.369007842
1695	0.3690022092
1696	0.3689958141
1697	0.3689936332
1698	0.3689899499
1699	0.3689833864
1700	0.3689802466
1701	0.368980173
1702	0.3689712026
1703	0.3689696203
1704	0.3689682408
1705	0.3689651737
1706	0.368964596
1707	0.3689631567
1708	0.3689603635
1709	0.3689578983
1710	0.3689554569
1711	0.3689522543
1712	0.3689493307
1713	0.3689449522
1714	0.3689421989
1715	0.3689393025
1716	0.3689388751
1717	0.3689362947
1718	0.3689342209
1719	0.3689308091
1720	0.3689264563
1721	0.3689238481
1722	0.3689214443
1723	0.3689190338
1724	0.3689162915
1725	0.3689123166
1726	0.368911444
1727	0.368907392
1728	0.3689041588
1729	0.3688987756
1730	0.3688979055
1731	0.368896235
1732	0.3688947833
1733	0.3688930299
1734	0.3688929116
1735	0.3688911255
1736	0.3688887092
1737	0.3688857059
1738	0.3688845159
1739	0.3688824161
1740	0.3688811814
1741	0.3688787304
1742	0.368876435
1743	0.3688745837
1744	0.3688732087
1745	0.368869409
1746	0.3688665374
1747	0.3688653731
1748	0.3688637982
1749	0.3688620507
1750	0.3688613638
1751	0.3688596085
1752	0.3688578262
1753	0.3688531827
1754	0.3688518449
1755	0.3688493225
1756	0.3688449848
1757	0.3688442433
1758	0.3688408803
1759	0.3688391395
1760	0.3688381357
1761	0.3688358279
1762	0.3688344047
1763	0.3688309981
1764	0.3688299
1765	0.3688288487
1766	0.3688268999
1767	0.3688254942
1768	0.3688249089
1769	0.3688221152
1770	0.3688205331
1771	0.3688156685
1772	0.3688135275
1773	0.3688120167
1774	0.3688102949
1775	0.368805148
1776	0.3688031409
1777	0.3688000347
1778	0.3687978228
1779	0.368793485
1780	0.3687919618
1781	0.3687905901
1782	0.3687892913
1783	0.3687880409
1784	0.3687838036
1785	0.3687791049
1786	0.3687755767
1787	0.3687721235
1788	0.3687695383
1789	0.3687662161
1790	0.3687628042
1791	0.3687614131
1792	0.368759606
1793	0.368756336
1794	0.3687522363
1795	0.3687510328
1796	0.368747984
1797	0.3687470156
1798	0.3687441007
1799	0.3687434047
1800	0.368740798
1801	0.3687381237
1802	0.3687339816
1803	0.368732198
1804	0.3687266098
1805	0.3687259839
1806	0.3687257288
1807	0.3687244887
1808	0.3687186312
1809	0.3687160714
1810	0.3687153646
1811	0.368714842
1812	0.3687129831
1813	0.3687107039
1814	0.3687070543
1815	0.3687056596
1816	0.3687013054
1817	0.3686971542
1818	0.3686948617
1819	0.3686924005
1820	0.368691045
1821	0.3686902516
1822	0.3686899492
1823	0.3686866748
1824	0.3686842325
1825	0.3686801955
1826	0.3686769049
1827	0.3686748998
1828	0.3686738266
1829	0.3686723737
1830	0.3686680311
1831	0.3686660562
1832	0.3686640897
1833	0.3686631516
1834	0.3686612976
1835	0.3686598532
1836	0.3686570484
1837	0.3686486447
1838	0.3686476256
1839	0.368643962
1840	0.3686410598
1841	0.3686407326
1842	0.3686382709
1843	0.3686356434
1844	0.368631647
1845	0.3686295518
1846	0.3686217021
1847	0.3686183532
1848	0.3686179089
1849	0.3686163566
1850	0.3686139763
1851	0.3686100015
1852	0.368607924
1853	0.3686051951
1854	0.3686028405
1855	0.3686022769
1856	0.3685966462
1857	0.3685930122
1858	0.36859068
1859	0.368589472
1860	0.3685866224
1861	0.3685837097
1862	0.368583302
1863	0.3685818168
1864	0.3685740582
1865	0.3685711282
1866	0.3685699516
1867	0.368566287
1868	0.3685640313
1869	0.368562541
1870	0.3685606126
1871	0.3685579674
1872	0.3685577858
1873	0.3685567898
1874	0.3685556588
1875	0.368552752
1876	0.3685471342
1877	0.3685451831
1878	0.3685425478
1879	0.3685393951
1880	0.3685339142
1881	0.3685318452
1882	0.3685293621
1883	0.3685262998
1884	0.3685156167
1885	0.3685129537
1886	0.3685093304
1887	0.3685052225
1888	0.3685028346
1889	0.3684986837
1890	0.3684925309
1891	0.3684889565
1892	0.3684859833
1893	0.3684816766
1894	0.3684800051
1895	0.3684760134
1896	0.368473449
1897	0.368468115
1898	0.3684669074
1899	0.3684635795
1900	0.3684579564
1901	0.3684524456
1902	0.3684501194
1903	0.3684467129
1904	0.3684453263
1905	0.3684445635
1906	0.3684434084
1907	0.3684429813
1908	0.3684377943
1909	0.3684355209
1910	0.368434895
1911	0.3684325348
1912	0.3684273387
1913	0.3684244362
1914	0.3684221465
1915	0.3684204964
1916	0.3684195484
1917	0.3684179947
1918	0.3684165546
1919	0.3684152726
1920	0.368414126
1921	0.3684115881
1922	0.3684089571
1923	0.3684051265
1924	0.3684035699
1925	0.3683989454
1926	0.3683943896
1927	0.3683918044
1928	0.3683918033
1929	0.3683906027
1930	0.3683856047
1931	0.3683840512
1932	0.3683802554
1933	0.3683757615
1934	0.3683741637
1935	0.368367347
1936	0.3683659427
1937	0.3683615934
1938	0.3683592223
1939	0.3683572836
1940	0.368355545
1941	0.3683522559
1942	0.3683487134
1943	0.3683469527
1944	0.3683414439
1945	0.3683395061
1946	0.3683383464
1947	0.3683368282
1948	0.3683360964
1949	0.3683311065
1950	0.3683263403
1951	0.3683236033
1952	0.3683211927
1953	0.3683189492
1954	0.3683174428
1955	0.3683145502
1956	0.3683108805
1957	0.3683056574
1958	0.3683046041
1959	0.3683019777
1960	0.3682960905
1961	0.368295969
1962	0.3682932491
1963	0.3682876607
1964	0.3682864251
1965	0.3682826198
1966	0.3682795898
1967	0.3682774426
1968	0.3682759264
1969	0.3682753339
1970	0.3682747438
1971	0.3682710055
1972	0.3682694466
1973	0.3682675469
1974	0.3682662827
1975	0.36826595
1976	0.3682635588
1977	0.3682618862
1978	0.3682605472
1979	0.3682582596
1980	0.3682572585
1981	0.3682546797
1982	0.3682495281
1983	0.3682410354
1984	0.3682378187
1985	0.3682353979
1986	0.3682333763
1987	0.3682312272
1988	0.3682304377
1989	0.3682295837
1990	0.36822834
1991	0.3682245965
1992	0.3682235371
1993	0.36822117
1994	0.3682128867
1995	0.3682113198
1996	0.3682049759
1997	0.3682025902
1998	0.3682003507
1999	0.3681992126
2000	0.3681979878
2001	0.36819647
2002	0.3681945307
2003	0.3681925247
2004	0.3681881442
2005	0.3681862664
2006	0.3681850136
2007	0.3681824303
2008	0.3681786393
2009	0.3681773629
2010	0.3681725798
2011	0.3681695916
2012	0.368167317
2013	0.3681653692
2014	0.3681639245
2015	0.3681589245
2016	0.3681568261
2017	0.3681548315
2018	0.3681482983
2019	0.3681468276
2020	0.3681460551
2021	0.3681457832
2022	0.3681455319
2023	0.3681448149
2024	0.3681411384
2025	0.3681392567
2026	0.368137114
2027	0.368134594
2028	0.3681313516
2029	0.3681290717
2030	0.3681274899
2031	0.3681252894
2032	0.3681200553
2033	0.3681179554
2034	0.3681159868
2035	0.3681118495
2036	0.3681075589
2037	0.3681068812
2038	0.3681046619
2039	0.3680987331
2040	0.3680963563
2041	0.3680935671
2042	0.368091618
2043	0.3680894699
2044	0.3680880542
2045	0.3680830313
2046	0.3680810588
2047	0.368078582
2048	0.3680757711
2049	0.3680745284
2050	0.3680722614
2051	0.3680703441
2052	0.3680692971
2053	0.3680692953
2054	0.3680668595
2055	0.3680657563
2056	0.3680625625
2057	0.3680614159
2058	0.3680583514
2059	0.3680560571
2060	0.3680549329
2061	0.3680542798
2062	0.3680514685
2063	0.3680510958
2064	0.3680499105
2065	0.3680482151
2066	0.3680460353
2067	0.3680435072
2068	0.3680424377
2069	0.3680403378
2070	0.368038918
2071	0.3680360128
2072	0.3680301546
2073	0.3680231409
2074	0.3680208997
2075	0.3680183205
2076	0.3680160024
2077	0.3680144214
2078	0.3680126629
2079	0.3680108585
2080	0.368008944
2081	0.3680045036
2082	0.3680008722
2083	0.3679971292
2084	0.3679946671
2085	0.3679909367
2086	0.3679873717
2087	0.367985353
2088	0.367982935
2089	0.3679806167
2090	0.3679741066
2091	0.3679731301
2092	0.3679717882
2093	0.3679697634
2094	0.3679684808
2095	0.3679670601
2096	0.3679615829
2097	0.3679606714
2098	0.3679560755
2099	0.3679549749
2100	0.367953518
2101	0.367945505
2102	0.3679429299
2103	0.3679398304
2104	0.3679369775
2105	0.3679354316
2106	0.3679345468
2107	0.3679339566
2108	0.367932684
2109	0.3679304444
2110	0.3679281423
2111	0.3679265577
2112	0.3679247452
2113	0.3679233867
2114	0.3679226112
2115	0.36792201
2116	0.3679188715
2117	0.3679181893
2118	0.367916814
2119	0.3679128617
2120	0.3679109108
2121	0.3679090708
2122	0.3679067132
2123	0.3679050856
2124	0.3679035185
2125	0.3679025992
2126	0.3678985295
2127	0.3678978581
2128	0.3678965993
2129	0.3678952145
2130	0.3678943804
2131	0.3678929286
2132	0.3678866459
2133	0.3678834698
2134	0.3678801067
2135	0.3678782705
2136	0.3678768144
2137	0.367876051
2138	0.367874729
2139	0.3678719633
2140	0.3678680742
2141	0.3678653211
2142	0.3678639996
2143	0.36786272
2144	0.3678619725
2145	0.3678569494
2146	0.3678543484
2147	0.3678532555
2148	0.3678505023
2149	0.3678482189
2150	0.3678465206
2151	0.3678446333
2152	0.3678431469
2153	0.3678406821
2154	0.3678383843
2155	0.3678316426
2156	0.3678302099
2157	0.3678295481
2158	0.3678272894
2159	0.3678217151
2160	0.3678167334
2161	0.3678144599
2162	0.3678130287
2163	0.3678110547
2164	0.36780891
2165	0.3678071216
2166	0.3678026919
2167	0.3678009238
2168	0.3677987087
2169	0.367798375
2170	0.367797354
2171	0.3677958847
2172	0.3677945395
2173	0.3677914028
2174	0.3677907637
2175	0.3677897572
2176	0.3677890994
2177	0.3677868199
2178	0.3677850005
2179	0.367782737
2180	0.3677820894
2181	0.3677799348
2182	0.3677781437
2183	0.3677752751
2184	0.3677737175
2185	0.3677705529
2186	0.3677690231
2187	0.3677658718
2188	0.367764582
2189	0.3677605494
2190	0.3677582819
2191	0.3677551008
2192	0.3677524528
2193	0.3677505382
2194	0.3677498434
2195	0.3677489152
2196	0.367747528
2197	0.367745266
2198	0.3677413853
2199	0.367737977
2200	0.3677365271
2201	0.3677346337
2202	0.367732488
2203	0.3677286102
2204	0.3677253601
2205	0.3677248539
2206	0.3677187282
2207	0.3677162454
2208	0.3677118869
2209	0.367711145
2210	0.367709378
2211	0.3677079915
2212	0.367703863
2213	0.3677010864
2214	0.3676985241
2215	0.3676932112
2216	0.3676927107
2217	0.3676914142
2218	0.3676840052
2219	0.367681618
2220	0.36768013
2221	0.367678756
2222	0.3676767865
2223	0.3676720099
2224	0.3676673118
2225	0.3676633578
2226	0.3676628385
2227	0.3676603855
2228	0.3676556283
2229	0.3676554106
2230	0.3676541877
2231	0.3676540132
2232	0.3676507681
2233	0.367646722
2234	0.3676460754
2235	0.3676437018
2236	0.3676416218
2237	0.367639265
2238	0.3676365193
2239	0.3676354549
2240	0.367633435
2241	0.367630785
2242	0.3676287804
2243	0.3676263521
2244	0.3676249465
2245	0.3676229204
2246	0.36762166
2247	0.3676204626
2248	0.3676187974
2249	0.3676165273
2250	0.3676136366
2251	0.3676132276
2252	0.3676102677
2253	0.3676081222
2254	0.3676058431
2255	0.3675998449
2256	0.3675988511
2257	0.3675974056
2258	0.3675957552
2259	0.3675933985
2260	0.3675875735
2261	0.3675864374
2262	0.3675839144
2263	0.3675805434
2264	0.3675786191
2265	0.3675775369
2266	0.3675760213
2267	0.3675739252
2268	0.367567797
2269	0.3675662512
2270	0.3675646505
2271	0.3675643859
2272	0.3675638243
2273	0.3675613616
2274	0.3675601243
2275	0.3675568116
2276	0.3675554256
2277	0.3675543104
2278	0.3675521739
2279	0.3675485736
2280	0.3675475603
2281	0.3675428782
2282	0.3675420954
2283	0.3675405111
2284	0.3675385986
2285	0.3675372081
2286	0.3675329364
2287	0.3675304251
2288	0.367527856
2289	0.3675253403
2290	0.3675247186
2291	0.3675199322
2292	0.3675171189
2293	0.3675152589
2294	0.3675122643
2295	0.3675103186
2296	0.3675086096
2297	0.367505672
2298	0.3675035641
2299	0.367502361
2300	0.3675005577
2301	0.3674969077
2302	0.3674924376
2303	0.3674885988
2304	0.367485676
2305	0.36748399
2306	0.3674820821
2307	0.3674805838
2308	0.3674787709
2309	0.3674773905
2310	0.3674731995
2311	0.3674691579
2312	0.3674663636
2313	0.3674628412
2314	0.3674585592
2315	0.3674565865
2316	0.3674525514
2317	0.3674506665
2318	0.3674469499
2319	0.3674455437
2320	0.3674433459
2321	0.3674421923
2322	0.3674412573
2323	0.3674385866
2324	0.367435554
2325	0.3674318686
2326	0.3674312852
2327	0.3674303814
2328	0.3674296875
2329	0.3674234692
2330	0.3674227967
2331	0.3674181668
2332	0.3674168566
2333	0.367412701
2334	0.3674102966
2335	0.3674075144
2336	0.3674055459
2337	0.3674032118
2338	0.3674019986
2339	0.3674012456
2340	0.3674001218
2341	0.3673962066
2342	0.3673931175
2343	0.3673924901
2344	0.3673918149
2345	0.3673870627
2346	0.3673849584
2347	0.3673826563
2348	0.3673800436
2349	0.3673787789
2350	0.3673780905
2351	0.3673724496
2352	0.3673694697
2353	0.367369249
2354	0.3673676292
2355	0.3673648522
2356	0.3673635063
2357	0.367360178
2358	0.367358972
2359	0.3673584541
2360	0.3673580782
2361	0.3673567846
2362	0.3673549813
2363	0.3673528815
2364	0.3673508651
2365	0.3673500072
2366	0.3673484545
2367	0.3673477925
2368	0.3673461826
2369	0.3673442296
2370	0.3673401237
2371	0.367338162
2372	0.3673359628
2373	0.3673352451
2374	0.3673340276
2375	0.3673320788
2376	0.3673307487
2377	0.3673293646
2378	0.3673287866
2379	0.3673269402
2380	0.3673256857
2381	0.3673249685
2382	0.3673221274
2383	0.3673202651
2384	0.3673181531
2385	0.3673142667
2386	0.3673128741
2387	0.3673113301
2388	0.3673081151
2389	0.3673062477
2390	0.3673046254
2391	0.3673023201
2392	0.3673006083
2393	0.3672995022
2394	0.3672946633
2395	0.3672925701
2396	0.3672920048
2397	0.3672911901
2398	0.3672892908
2399	0.3672883032
2400	0.367287097
2401	0.3672850414
2402	0.3672818849
2403	0.3672799278
2404	0.3672782064
2405	0.3672772473
2406	0.367270647
2407	0.3672690493
2408	0.3672680372
2409	0.3672605799
2410	0.367257854
2411	0.3672548893
2412	0.3672526694
2413	0.3672492764
2414	0.3672435147
2415	0.3672422303
2416	0.3672390423
2417	0.3672381399
2418	0.3672340913
2419	0.3672323219
2420	0.3672300931
2421	0.3672294137
2422	0.367228337
2423	0.367226783
2424	0.3672246458
2425	0.367221554
2426	0.367220802
2427	0.3672186188
2428	0.3672160844
2429	0.3672159046
2430	0.3672148398
2431	0.3672135624
2432	0.3672101884
2433	0.3672046816
2434	0.3672035971
2435	0.367199785
2436	0.3671992854
2437	0.3671954366
2438	0.3671921048
2439	0.3671896869
2440	0.3671860157
2441	0.3671853628
2442	0.3671826311
2443	0.3671799817
2444	0.367178807
2445	0.3671774324
2446	0.3671758058
2447	0.36717517
2448	0.3671742531
2449	0.3671732741
2450	0.3671707361
2451	0.3671690508
2452	0.3671687988
2453	0.3671660669
2454	0.3671642329
2455	0.3671607527
2456	0.3671597778
2457	0.3671583272
2458	0.3671552628
2459	0.3671517877
2460	0.3671505591
2461	0.3671488248
2462	0.3671455319
2463	0.3671408523
2464	0.3671393688
2465	0.3671385
2466	0.3671361755
2467	0.3671338555
2468	0.3671325426
2469	0.3671321876
2470	0.3671308834
2471	0.3671295619
2472	0.3671272248
2473	0.3671246101
2474	0.3671230721
2475	0.3671215381
2476	0.3671211229
2477	0.3671195539
2478	0.3671181518
2479	0.3671152975
2480	0.3671140891
2481	0.3671110377
2482	0.3671092044
2483	0.3671080306
2484	0.3671055152
2485	0.3671043014
2486	0.367097543
2487	0.3670964623
2488	0.3670945334
2489	0.367091974
2490	0.3670907375
2491	0.3670883024
2492	0.3670872207
2493	0.3670861546
2494	0.3670841068
2495	0.367081774
2496	0.3670798023
2497	0.3670790907
2498	0.3670776036
2499	0.3670741088
2500	0.3670719489
2501	0.3670687403
2502	0.3670673085
2503	0.3670662798
2504	0.3670654873
2505	0.367063827
2506	0.3670611561
2507	0.3670583763
2508	0.3670569325
2509	0.3670560396
2510	0.367053383
2511	0.3670521711
2512	0.3670505126
2513	0.3670436322
2514	0.3670394768
2515	0.367038613
2516	0.3670359104
2517	0.367035684
2518	0.3670323156
2519	0.3670307938
2520	0.3670296001
2521	0.3670251003
2522	0.3670247223
2523	0.3670228508
2524	0.3670204755
2525	0.3670197426
2526	0.3670171337
2527	0.3670141884
2528	0.367012311
2529	0.3670102747
2530	0.367009699
2531	0.3670087633
2532	0.3670037671
2533	0.3670027043
2534	0.3670010811
2535	0.3669990703
2536	0.3669969652
2537	0.3669934988
2538	0.3669883676
2539	0.3669851248
2540	0.3669813704
2541	0.3669803032
2542	0.3669774115
2543	0.3669765249
2544	0.3669742493
2545	0.366973622
2546	0.3669728557
2547	0.366971015
2548	0.3669689486
2549	0.36696779
2550	0.3669662651
2551	0.366964271
2552	0.3669599451
2553	0.3669577904
2554	0.3669537481
2555	0.3669514766
2556	0.3669490916
2557	0.366945527
2558	0.3669434204
2559	0.3669390126
2560	0.3669377278
2561	0.3669374031
2562	0.3669322312
2563	0.3669313026
2564	0.3669305643
2565	0.3669296561
2566	0.3669271835
2567	0.3669266789
2568	0.3669265407
2569	0.3669212055
2570	0.3669185311
2571	0.3669170965
2572	0.3669160816
2573	0.3669139377
2574	0.3669100381
2575	0.3669078591
2576	0.3669048514
2577	0.3669029185
2578	0.36690024
2579	0.3668979043
2580	0.3668942129
2581	0.3668901704
2582	0.3668887814
2583	0.3668869822
2584	0.3668848576
2585	0.3668820134
2586	0.3668801562
2587	0.3668763397
2588	0.3668754044
2589	0.3668740713
2590	0.3668729987
2591	0.3668704522
2592	0.366869785
2593	0.3668657041
2594	0.3668602655
2595	0.3668546245
2596	0.366852325
2597	0.3668462103
2598	0.3668443759
2599	0.3668412513
2600	0.3668393048
2601	0.366837199
2602	0.3668360749
2603	0.3668276946
2604	0.3668263101
2605	0.3668205354
2606	0.3668180918
2607	0.3668157873
2608	0.3668128636
2609	0.3668073327
2610	0.366806693
2611	0.3668030889
2612	0.3668018638
2613	0.3668010597
2614	0.36679812
2615	0.3667934117
2616	0.3667882921
2617	0.3667863621
2618	0.3667832234
2619	0.3667810402
2620	0.3667802857
2621	0.3667763001
2622	0.3667752247
2623	0.3667742466
2624	0.3667716559
2625	0.3667705276
2626	0.3667654191
2627	0.3667629357
2628	0.3667560849
2629	0.3667555071
2630	0.3667537241
2631	0.3667466639
2632	0.3667449223
2633	0.3667409285
2634	0.3667400013
2635	0.3667333159
2636	0.3667272109
2637	0.3667246754
2638	0.366722515
2639	0.3667188955
2640	0.3667124317
2641	0.3667078607
2642	0.3667020035
2643	0.3667008506
2644	0.3666968047
2645	0.3666959548
2646	0.3666945503
2647	0.3666903493
2648	0.3666866584
2649	0.3666843103
2650	0.3666828596
2651	0.3666783482
2652	0.3666762783
2653	0.3666756658
2654	0.3666722357
2655	0.3666663054
2656	0.366665925
2657	0.3666646985
2658	0.3666636714
2659	0.3666613515
2660	0.3666581243
2661	0.3666553447
2662	0.366654352
2663	0.3666531779
2664	0.3666506488
2665	0.3666484792
2666	0.3666465019
2667	0.3666433824
2668	0.3666419637
2669	0.3666401094
2670	0.3666365304
2671	0.3666352022
2672	0.3666316569
2673	0.3666272851
2674	0.3666248626
2675	0.3666237613
2676	0.3666222404
2677	0.3666211635
2678	0.3666181665
2679	0.3666156915
2680	0.3666137872
2681	0.3666114863
2682	0.3666095626
2683	0.3666080037
2684	0.366606467
2685	0.3666047756
2686	0.3666021597
2687	0.3665999305
2688	0.3665982632
2689	0.3665965757
2690	0.3665960772
2691	0.3665934642
2692	0.3665913023
2693	0.3665897994
2694	0.3665865666
2695	0.3665823698
2696	0.3665798353
2697	0.3665769122
2698	0.3665747384
2699	0.3665736271
2700	0.3665698493
2701	0.3665689488
2702	0.3665672575
2703	0.3665648
2704	0.366563182
2705	0.3665617206
2706	0.3665586852
2707	0.3665573159
2708	0.3665480732
2709	0.3665464459
2710	0.3665441551
2711	0.3665397413
2712	0.3665380935
2713	0.3665363076
2714	0.366532658
2715	0.3665319885
2716	0.366528699
2717	0.3665282987
2718	0.3665266673
2719	0.3665253951
2720	0.366522086
2721	0.3665197087
2722	0.3665180318
2723	0.3665168378
2724	0.3665158089
2725	0.3665132337
2726	0.3665112448
2727	0.3665086657
2728	0.3665069099
2729	0.3665056769
2730	0.3665013153
2731	0.3664988181
2732	0.366497995
2733	0.3664949393
2734	0.3664932987
2735	0.3664915518
2736	0.3664909398
2737	0.3664872509
2738	0.3664866007
2739	0.366482912
2740	0.3664810275
2741	0.3664797701
2742	0.3664781531
2743	0.366472496
2744	0.3664713313
2745	0.3664682747
2746	0.3664671781
2747	0.3664606244
2748	0.3664581307
2749	0.3664568648
2750	0.3664537614
2751	0.3664501896
2752	0.3664448293
2753	0.3664438617
2754	0.3664432708
2755	0.3664423098
2756	0.3664404454
2757	0.3664340314
2758	0.3664308557
2759	0.3664297499
2760	0.366428288
2761	0.3664247824
2762	0.3664240987
2763	0.36642253
2764	0.36642105
2765	0.3664184164
2766	0.3664163978
2767	0.3664155122
2768	0.3664130321
2769	0.366409497
2770	0.366405731
2771	0.3664052888
2772	0.3664017127
2773	0.366398274
2774	0.3663977222
2775	0.3663974304
2776	0.3663949305
2777	0.3663887158
2778	0.3663848856
2779	0.3663836303
2780	0.366382726
2781	0.3663817488
2782	0.3663807076
2783	0.3663788577
2784	0.3663768163
2785	0.3663734069
2786	0.3663711697
2787	0.3663674373
2788	0.3663649891
2789	0.3663632197
2790	0.3663612408
2791	0.3663586784
2792	0.3663562121
2793	0.3663550775
2794	0.3663477754
2795	0.3663464158
2796	0.3663460325
2797	0.366343776
2798	0.3663417114
2799	0.3663369895
2800	0.366331278
2801	0.3663308502
2802	0.3663259308
2803	0.3663239357
2804	0.3663213541
2805	0.3663199292
2806	0.3663176477
2807	0.3663163263
2808	0.3663155947
2809	0.3663130851
2810	0.3663081612
2811	0.36630381
2812	0.3663006834
2813	0.3662954309
2814	0.3662891972
2815	0.3662872598
2816	0.3662870489
2817	0.3662835574
2818	0.3662828844
2819	0.3662821665
2820	0.3662802319
2821	0.3662739599
2822	0.366268982
2823	0.3662684098
2824	0.3662653653
2825	0.3662630037
2826	0.3662604327
2827	0.3662598784
2828	0.3662590754
2829	0.3662573514
2830	0.3662547382
2831	0.3662522885
2832	0.3662504038
2833	0.3662492001
2834	0.3662459685
2835	0.3662447035
2836	0.3662437836
2837	0.3662413823
2838	0.3662378457
2839	0.366236799
2840	0.3662351313
2841	0.3662309545
2842	0.3662292686
2843	0.3662274912
2844	0.3662272294
2845	0.366226961
2846	0.3662240968
2847	0.3662209185
2848	0.3662197177
2849	0.3662163869
2850	0.3662150507
2851	0.3662114896
2852	0.3662062998
2853	0.3662060256
2854	0.3662041069
2855	0.3662024365
2856	0.366200588
2857	0.3661982484
2858	0.3661968037
2859	0.3661944218
2860	0.366191932
2861	0.3661866093
2862	0.3661859991
2863	0.3661836584
2864	0.3661805989
2865	0.3661753785
2866	0.3661735109
2867	0.3661689318
2868	0.3661668295
2869	0.3661646469
2870	0.3661628551
2871	0.3661622284
2872	0.3661594478
2873	0.3661570536
2874	0.3661549323
2875	0.3661531614
2876	0.3661529386
2877	0.3661509266
2878	0.3661480374
2879	0.3661480366
2880	0.3661463235
2881	0.3661420133
2882	0.3661389128
2883	0.3661380586
2884	0.3661345842
2885	0.3661317677
2886	0.3661303011
2887	0.3661290615
2888	0.3661239536
2889	0.3661216654
2890	0.3661184252
2891	0.3661167542
2892	0.3661146214
2893	0.3661121226
2894	0.3661085227
2895	0.3661061438
2896	0.3661052288
2897	0.3661009588
2898	0.3660958444
2899	0.3660953557
2900	0.3660906841
2901	0.3660894133
2902	0.3660874232
2903	0.3660860192
2904	0.3660803615
2905	0.3660768282
2906	0.3660756164
2907	0.3660740944
2908	0.3660734111
2909	0.3660703628
2910	0.3660692003
2911	0.3660678101
2912	0.366065997
2913	0.3660613877
2914	0.3660595358
2915	0.3660576318
2916	0.3660558124
2917	0.3660548809
2918	0.3660530797
2919	0.3660519162
2920	0.3660510077
2921	0.366050982
2922	0.3660505572
2923	0.3660489106
2924	0.3660481642
2925	0.3660476797
2926	0.3660471883
2927	0.3660453099
2928	0.3660410002
